PROP_ID,SPID,CITY,PRICE,PRICE_SQFT,AREA,TOTAL_LANDMARK_COUNT,PROP_HEADING,DESCRIPTION,PROPERTY_TYPE,FURNISH,FACING,AGE,TOTAL_FLOOR,BEDROOM_NUM,PROP_NAME,BALCONY_NUM,FLOOR_NUM,LATITUDE,LONGITUDE,BHK_BED,LOCALITY_NAME,BUILDING_NAME,SOCIETY_NAME,ADDRESS,TRANSPORATION,ACCOMODATION,LEISURE,EDUCATION,HEALTH,OTHER,AMENITIES_SCORE,FEATURES_SCORE
a68335864,68335864,gurgaon,26000.0,26.0,990.0,6.0,2 bhk flat in sector 110 a gurgaon,"explore this amicable mahindra aura of sector 110 a gurgaon in gurgaon ! live in a 2 bhk flat for rent in sector 110 a gurgaon. this flat consists of 2 bathrooms & 2 balconies build in 800 sq.ft. carpet area. this flat is constructed on 990 sq.ft. area. this flat lies on the ground floor of a 12 storey building. well maintained 1-5 years property. this property is semi-furnished. equipped with 5 light, 5 fan, 1 ac, 1 chimney and 1 exhaust fan. the flat will be available from mon, 01 may 2023 for families, single men and single women on any agreement type with a notice of 1 month for a duration of 11 months. we are demanding  26,000 for this unmatched property. rent quoted excludes electricity & water charges. you will also get all modern property feature like reserved parking, water storage, security / fire alarm, feng shui / vaastu compliant and intercom facility. this place is equipped with quality features like swimming pool, club house / community center, fitness centre / gym, park, lift(s), maintenance staff and visitor parking.",residential apartment,Semifurnished,not available,1-5 Year Old Property,high rise,2.0,mahindra aura,2.0,low rise,28.513142,77.025951,2.0,sector 110 a gurgaon,mahindra aura,mahindra aura,,1.0,0.0,1.0,2.0,1.0,1.0,78,38
h70898904,70898904,gurgaon,26000.0,18.0,1380.0,15.0,2 bhk flat in sector 37d gurgaon,"a 2 bhk flat for rent in sector 37d gurgaon close to all basic civic amenities is available for just  26,200 in ramprastha the edge towers, gurgaon. this flat consists of 2 bathrooms & 3 balconies. this flat is constructed on 1380 sq.ft. area. parking available: 1 covered parking & 1 open parking. this flat lies on the 13th floor of a 19 storey building. well maintained 1-5 years property. furnished flat with 1 tv, 1 washing machine, 1 modular kitchen, 5 fan, 1 stove, 1 microwave, 1 dining table, 2 geyser, 2 wardrobe, 1 fridge, 2 bed, 1 curtains, 1 chimney, 1 exhaust fan, 12 light, 1 sofa and 1 water purifier. property will be leased for 11 months from sat, 19 aug 2023 to families, single men and single women only with a notice of 1 month for a duration of 11 months. we are offering this property on  26,200 monthly.  26200 is required to be paid as the initial payment. you will also get all modern property feature like water storage, security / fire alarm, feng shui / vaastu compliant and intercom facility. this place is equipped with quality features like maintenance staff, visitor parking, park and lift(s). additional things included here are corner property, pet friendly, wheelchair friendly and in a gated society. power backup: full. the flat is east facing. the flat has wood flooring.",residential apartment,Furnished,East,1-5 Year Old Property,high rise,2.0,ramprastha the edge towers,3.0,high rise,28.4465158,76.9683684,2.0,sector 37d gurgaon,ramprastha the edge towers,ramprastha the edge towers,,0.0,3.0,1.0,3.0,2.0,6.0,55,15
t70460896,70460896,gurgaon,26999.0,17.0,1572.0,10.0,2 bhk flat in sector 79 gurgaon,"a 2 bhk flat for rent in sector 79 gurgaon close to all basic civic amenities is available for just 24,000 in godrej 101, gurgaon. this flat consists of 2 bathrooms & 3 balconies build in 1200 sq.ft. carpet area. the flat is built on 1572 sq.ft. area. this property has study room as well. ease of access to 1 covered parking within society. this flat is situated at 7th in a tower with 15 floors. this is a 1-5 years old society. this is a semi-furnished flat. furnishing options provided - 3 ac, 1 chimney, 8 curtains, 1 exhaust fan, 4 fan, 2 geyser, 10 light, 1 modular kitchen and 2 wardrobe. property is ready to be leased on any agreement type from thu, 27 jul 2023 for family only with a notice of 1 month for a duration of 11 months. we are offering this property on 24,000 monthly. electricity & water charges are not included in rent & to be paid separately. 48000 is required to be paid as the initial payment.",residential apartment,Semifurnished,East,1-5 Year Old Property,high rise,2.0,godrej 101,3.0,mid rise,28.36235,76.97871,2.0,sector 79 gurgaon,godrej 101,godrej 101,,1.0,1.0,2.0,2.0,2.0,2.0,55,15
b70228700,70228700,gurgaon,27000.0,56.0,482.0,34.0,2 bhk flat in sector 69 gurgaon,"this 2 bhk flat in sector 69 gurgaon is available in tulip lemon for rent, one of the most prominent projects for residential flats in gurgaon. this property is close to metro station, close to railway station and close to market. property has attached 2 bathrooms & 1 balcony with 2 rooms set in 482 sq.ft. carpet area. the flat is built on 482 sq.ft. area. ease of access to 1 open parking within society. this flat is situated at 2nd in a tower with 11 floors. this is a 1-5 years old society. this is a furnished flat. furnishing options provided - 7 light, 3 fan, 2 ac, 1 tv, 2 bed, 2 wardrobe, 1 geyser, 1 sofa, 1 washing machine, 1 stove, 1 fridge, 1 water purifier, 1 microwave, 1 modular kitchen, 1 chimney, 1 dining table, 1 curtains and 1 exhaust fan. property will be leased for 11 months from fri, 14 jul 2023 to families, single men and single women only with a notice of 1 month for a duration of 11 months. we are offering this property on 27,000 monthly. electricity & water charges are not included in rent & to be paid separately. 27000 is required to be paid as the initial payment. property has been built with latest feature like feng shui / vaastu compliant, power back-up, reserved parking, intercom facility, water storage, security / fire alarm, high ceiling height, internet/wi-fi connectivity, false ceiling lighting, piped-gas, recently renovated, water purifier, private garden / terrace, spacious interiors, natural light, airy rooms and centrally air conditioned. swimming pool, shopping centre, club house / community center, cctv surveillance, fitness centre / gym, park, lift(s), maintenance staff, visitor parking, water softening plant and security personnel etc. makes this place stand-out from rest in terms of quality of living. other features include separate entry for servant room, no open drainage around, rain water harvesting, waste disposal, low density society, bank attached property and in a gated society. power backup: full. this is a east-facing property. property has a granite flooring.  additional details :  piped gas facility is available in the property. the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.",residential apartment,Furnished,South-West,1-5 Year Old Property,high rise,2.0,tulip lemon,1.0,low rise,28.393835,77.032633,2.0,sector 69 gurgaon,tulip lemon,tulip lemon,234,0.0,3.0,0.0,0.0,17.0,1.0,150,72
x70627366,70627366,gurgaon,27000.0,14.0,1900.0,15.0,3 bhk flat in sector 103 gurgaon,"a 3 bhk flat for rent in sector 103 gurgaon close to all basic civic amenities is available for just  27,000 in indiabulls centrum park, gurgaon. this flat consists of 3 bathrooms & more than 3 balconies. the flat consists of 3 bedrooms, built on 1900 sq.ft. & the option for 1 open parking is also available. the building has a total of 18 floors and this property is situated on 8th floor. property is 5-10 years old. this is a semi-furnished flat. already installed 12 light, 8 fan, 3 ac, 3 wardrobe, 2 geyser, 1 stove, 1 modular kitchen, 1 chimney, 1 curtains and 1 exhaust fan. property is ready to be leased on any agreement type from sat, 05 aug 2023 for families, single men and single women only with a notice of 1 month for a duration of 11 months. with all the highlighted features, we are asking for  27,000 monthly. refundable security deposit is  54000. property has been built with latest feature like power back-up, reserved parking, intercom facility, water storage, feng shui / vaastu compliant, security / fire alarm, high ceiling height, internet/wi-fi connectivity and false ceiling lighting. swimming pool, grocery shop, shopping centre, cctv surveillance, club house / community center, fitness centre / gym, park, lift(s), maintenance staff, visitor parking and water softening plant etc. makes this place stand-out from rest in terms of quality of living. other features include rain water harvesting, waste disposal, no open drainage around, pet friendly, wheelchair friendly and in a gated society. power backup: full. this is a north-facing property. property has a vitrified flooring.",residential apartment,Semifurnished,North,5-10 Year Old Property,high rise,3.0,indiabulls centrum park,4.0,mid rise,28.499023,76.983105,3.0,sector 103 gurgaon,indiabulls centrum park,indiabulls centrum park,,2.0,3.0,3.0,2.0,1.0,4.0,106,52
g70320202,70320202,gurgaon,27000.0,10.0,2595.0,3.0,4 bhk flat in sector 84 gurgaon,"situated in sector 84 gurgaon gurgaon, antriksh heights is a well planned, ready to move society that offers a pleasant living experience to its residents. this is a 2290 sq.ft. big 4 bhk apartment now available for rent. this 4 bhk flat comes with 4 bathrooms set in 2290 sq.ft. super built-up usable area. the flat is built on 2595 sq.ft. area. this property has pooja room and servant room as well. ease of access to 1 covered parking within society. this flat is situated at 12th in a tower with 19 floors. this is a 1-5 years old society. this is a semi-furnished flat. furnishing options provided - 1 exhaust fan, 7 fan, 3 geyser, 15 light, 1 modular kitchen and 5 wardrobe. property is ready to be leased on any agreement type from wed, 19 jul 2023 for single women and family only with a notice of 1 month for a duration of 11 months. we are offering this property on 27,000 monthly. electricity & water charges are not included in rent & to be paid separately. 27000 is required to be paid as the initial payment.",residential apartment,Semifurnished,not available,1-5 Year Old Property,high rise,4.0,antriksh heights,4.0,high rise,28.4036187,76.9637632,4.0,sector 84 gurgaon,antriksh heights,antriksh heights,,0.0,0.0,2.0,1.0,0.0,0.0,16,15
j67118376,67118376,gurgaon,27000.0,10.0,2639.0,15.0,4 bhk flat in sector 103 gurgaon,"available 4 bhk plus servant spacious apartment for rent in satya the hermitage luxury project. the project offers 75% open area with indulgent greens letting you enjoy the gifts of mother nature in all its serenity. grand, well-appointed, air-conditioned entrance lobbies for guests and visitors at the ground floor. perimeter security & cctv surveillance along with smart card access, special passes for visitors and individual security system for every high rise provide complete peace of mind. large parks and play areas. shared open spaces with tot-lots, courts and gardens. please feel free to ask any query. isvr realty",residential apartment,Semifurnished,South-West,1-5 Year Old Property,high rise,4.0,satya the hermitage,4.0,mid rise,28.495485,76.988401,4.0,sector 103 gurgaon,satya the hermitage,satya the hermitage,dwarka expressway,4.0,1.0,2.0,2.0,0.0,6.0,141,63
v70025730,70025730,gurgaon,27000.0,13.0,1930.0,15.0,3 bhk flat in sector 86 gurgaon,"explore this amicable dlf new town heights 2 of sector 86 gurgaon in gurgaon ! live in a 3 bhk flat for rent in sector 86 gurgaon. property has 3 bathrooms & 3 balconies attached. this property is constructed on 1930 sq.ft. you also get 1 covered parking inside the premises located on 11th of 23 floor. this is a ready to move property and it is 0-1 year old flat. this property is semi-furnished. equipped with 5 ac, 1 chimney, 1 exhaust fan, 3 fan, 3 geyser, 3 light, 1 modular kitchen, 1 stove and 3 wardrobe. property will be leased for 11 months from tue, 01 aug 2023 to family only with a notice of 1 month for a duration of 11 months. expected rent for this property is 28,000 monthly. electricity & water charges to be paid by tenant on monthly basis to authorities. a one-time payment of 56000 is required by the owner as a security deposit.",residential apartment,Semifurnished,North-East,0-1 Year Old Property,high rise,3.0,dlf new town heights 2,3.0,high rise,28.3976038,76.9427006,3.0,sector 86 gurgaon,dlf new town heights 2,dlf new town heights 2,,2.0,4.0,2.0,5.0,2.0,0.0,55,15
e70077900,70077900,gurgaon,27000.0,16.0,1645.0,8.0,3 bhk flat in sector 85 gurgaon,"a spacious 3 bhk flat for rent is available in sector 85 gurgaon in orris carnation residency, gurgaon. this 3 bhk flat comes with 3 bathrooms set in 1645 sq.ft. carpet usable area. flat is constructed on 1645 sq.ft. placed on top of 12 floor in 5-10 years old tower. this is a semi-furnished flat. furnishing options provided - 3 wardrobe, 1 geyser and 1 modular kitchen. the flat will be available from wed, 05 jul 2023 for family on any agreement type with a notice of 1 month for a duration of 11 months. we are demanding  27,000 for this unmatched property. refundable security deposit of  54000 to be paid for finalising the option.",residential apartment,Semifurnished,North-East,5-10 Year Old Property,high rise,3.0,orris carnation residency,3.0,high rise,28.404439,76.950907,3.0,sector 85 gurgaon,orris carnation residency,orris carnation residency,,0.0,1.0,2.0,2.0,3.0,0.0,55,15
g70824680,70824680,gurgaon,27000.0,15.0,1760.0,11.0,3 bhk flat in sector 106 gurgaon,"a spacious 3 bhk flat for rent is available in sector 106 gurgaon in paras dews, gurgaon. property has attached 4 bathrooms & more than 3 balconies with 3 rooms set in 1186 sq.ft. super built-up area. this flat is constructed on 1760 sq.ft. area. an independent study room and servant room is available in this property. parking available: 1 covered parking & 1 open parking. this flat lies on the 5th floor of a 24 storey building. well maintained 0-1 year property. this property is semi-furnished. equipped with 6 light, 3 fan, 3 geyser, 1 modular kitchen and 1 exhaust fan. the flat will be available from wed, 16 aug 2023 for families, single men and single women on any agreement type with a notice of 1 month for a duration of 11 months. with all the highlighted features, we are asking for 27,000 monthly and is negotiable. refundable security deposit is 54000. the property comes with power back-up, reserved parking, intercom facility, water storage, security / fire alarm, feng shui / vaastu compliant, high ceiling height, internet/wi-fi connectivity, false ceiling lighting, piped-gas, centrally air conditioned, water purifier, recently renovated, private garden / terrace, natural light, airy rooms and spacious interiors all inclusive in one. paras dews is designed very well to provide modern facilities such as swimming pool, grocery shop, security personnel, maintenance staff, shopping centre, club house / community center, cctv surveillance, fitness centre / gym, park, lift(s), visitor parking and water softening plant. you would also like to know that the property also features rain water harvesting, separate entry for servant room, no open drainage around, waste disposal, low density society, corner property, pet friendly, wheelchair friendly and in a gated society. power backup: full. the flat faces east. marble is used in the floor throughout the residence. you must know unique features about this property, which includes very prime location .  additional details :  piped gas facility is available in the property. the apartment has borings water supply. partial power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.",residential apartment,Semifurnished,South,1-5 Year Old Property,high rise,3.0,paras dews,4.0,mid rise,28.49859,76.99986,3.0,sector 106 gurgaon,paras dews,paras dews,c44,3.0,1.0,3.0,2.0,1.0,1.0,138,63
u69981070,69981070,gurgaon,27000.0,20.0,1349.0,10.0,2 bhk flat in sector 102 gurgaon,"a 2 bhk flat for rent in sector 102 gurgaon close to all basic civic amenities is available for just  27,000 in shapoorji pallonji joyville gurugram, gurgaon. this flat consists of 2 bathrooms & 2 balconies. flat is constructed on 1349 sq.ft. 1 covered parking available. placed on 9th of 26 floor in 1-5 years old tower. semi-furnished flat with 15 light, 4 fan, 4 ac, 1 wardrobe, 2 geyser, 1 modular kitchen, 1 chimney, 1 curtains and 1 exhaust fan. the flat will be available from fri, 30 jun 2023 for family on any agreement type with a notice of 1 month for a duration of 11 months. we are offering this property on  27,000 monthly. electricity & water charges are not included in rent & to be paid separately.  54000 is required to be paid as the initial payment. society provides modern lifestyle facilities like swimming pool, shopping centre, club house / community center and fitness centre / gym. there are more things to like about this property such as in a gated society. power backup: full.",residential apartment,Semifurnished,not available,1-5 Year Old Property,high rise,2.0,shapoorji pallonji joyville gurugram,2.0,mid rise,28.479276836122,76.976094508889,2.0,sector 102 gurgaon,shapoorji pallonji joyville gurugram,shapoorji pallonji joyville gurugram,,2.0,2.0,2.0,2.0,1.0,1.0,30,23
k70363828,70363828,gurgaon,27000.0,13.0,1930.0,15.0,3 bhk flat in sector 86 gurgaon,"dlf new town heights, 3bhk semi furnished premium apartments available for rent in sec-86, gurgaon. a truly integrated township in new gurgaon which is well connected from nh-8 , dwarka expressway , kmp and manesar, with all other modern amenities like 100% power back up, 24 hours water supply ,24 hr security,club,pool,gym ,table tennis, card room, basket ball , cricket pitch etc in the complex. excellent location.  additional details :  piped gas facility is available in the property. the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.",residential apartment,Semifurnished,West,5-10 Year Old Property,high rise,3.0,dlf new town heights 2,3.0,high rise,28.389345,76.96883,3.0,sector 86 gurgaon,dlf new town heights 2,dlf new town heights 2,042,2.0,4.0,2.0,5.0,2.0,0.0,98,58
p70085548,70085548,gurgaon,27500.0,36.0,750.0,34.0,2 bhk flat in sector 69 gurgaon,"a spacious 2 bhk flat for rent is available in sector 69 gurgaon in tulip lemon, gurgaon. this flat consists of 2 bathrooms & 1 balcony build in 650 sq.ft. super built-up area. the flat consists of 2 bedrooms, built on 750 sq.ft. a separate space for others is available in this flat. society provides 1 covered parking with this flat. the building has a total of 14 floors and this property is situated on 10th floor. property is 1-5 years old. it is a furnished property. inclusive of 2 ac, 1 chimney, 3 curtains, 1 dining table, 1 exhaust fan, 3 fan, 1 geyser, 6 light, 1 modular kitchen, 1 fridge, 1 sofa, 1 stove, 1 tv, 2 wardrobe, 1 washing machine and 1 water purifier. the flat will be available from thu, 06 jul 2023 for families, single men and single women on any agreement type with a notice of 1 month for a duration of 11 months. we are offering this property on  27,500 monthly and is negotiable. electricity & water charges are not included in rent & to be paid separately.  55000 is required to be paid as the initial payment.",residential apartment,Furnished,North-East,1-5 Year Old Property,high rise,2.0,tulip lemon,1.0,mid rise,28.3936877,77.0326274,2.0,sector 69 gurgaon,tulip lemon,tulip lemon,345,0.0,3.0,0.0,0.0,17.0,1.0,55,15
h70228762,70228762,gurgaon,27999.0,37.0,750.0,34.0,2 bhk flat in sector 69 gurgaon,"a spacious 2 bhk flat for rent is available in sector 69 gurgaon in tulip lemon, gurgaon. additionally, this property is in vicinity to important points of interest and is close to metro station, close to school and close to market. property has attached 2 bathrooms & 1 balcony with 2 rooms set in 650 sq.ft. super built-up area. this flat is constructed on 750 sq.ft. area. an independent pooja room is available in this property. this flat lies on the 6th floor of a 11 storey building. well maintained 1-5 years property. this is a furnished flat. already installed 10 light, 3 fan, 2 ac, 1 tv, 2 bed, 2 wardrobe, 1 geyser, 1 sofa, 1 washing machine, 1 stove, 1 fridge, 1 water purifier, 1 microwave, 1 modular kitchen, 1 chimney, 1 dining table, 1 curtains and 1 exhaust fan. property is ready to be leased on any agreement type from fri, 14 jul 2023 for families, single men and single women only with a notice of 1 month for a duration of 11 months. we are demanding 27,999 for this unmatched property and is negotiable for this unmatched property. rent quoted excludes electricity & water charges. refundable security deposit of 55998 to be paid for finalising the option. the property comes with feng shui / vaastu compliant, power back-up, reserved parking, intercom facility, water storage, security / fire alarm, false ceiling lighting, high ceiling height, internet/wi-fi connectivity, centrally air conditioned, piped-gas, recently renovated, water purifier, private garden / terrace, spacious interiors, natural light and airy rooms all inclusive in one. tulip lemon is designed very well to provide modern facilities such as swimming pool, shopping centre, club house / community center, cctv surveillance, fitness centre / gym, park, lift(s), maintenance staff, visitor parking, water softening plant and security personnel. you would also like to know that the property also features no open drainage around, separate entry for servant room, waste disposal, rain water harvesting, low density society, bank attached property, corner property, pet friendly, wheelchair friendly and in a gated society. power backup: full. the flat faces east. marble is used in the floor throughout the residence.  additional details :  piped gas facility is available in the property. the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.",residential apartment,Furnished,South,1-5 Year Old Property,high rise,2.0,tulip lemon,1.0,mid rise,28.393835,77.032633,2.0,sector 69 gurgaon,tulip lemon,tulip lemon,456,0.0,3.0,0.0,0.0,17.0,1.0,150,72
i70228844,70228844,gurgaon,28000.0,37.0,750.0,34.0,2 bhk flat in sector 69 gurgaon,"a 2 bhk flat for rent in sector 69 gurgaon close to all basic civic amenities is available for just 28,000 in tulip lemon, gurgaon. this property offers access to nearby landmarks and is close to market, close to school and close to metro station. property has 659 sq.ft. super built-up area with 2 bathrooms & 1 balcony attached. flat is constructed on 750 sq.ft. 1 covered parking available. placed on 10th of 11 floor in 1-5 years old tower. furnished flat with 10 light, 3 fan, 2 ac, 1 tv, 2 bed, 2 wardrobe, 1 sofa, 1 washing machine, 1 stove, 1 fridge, 1 water purifier, 1 microwave, 1 modular kitchen, 1 chimney, 1 dining table, 1 curtains and 1 exhaust fan. the flat will be available from fri, 14 jul 2023 for families, single men and single women on any agreement type with a notice of 1 month for a duration of 11 months. expected rent for this property is 28,000 monthly. electricity & water charges to be paid by tenant on monthly basis to authorities. a one-time payment of 28000 is required by the owner as a security deposit. you will also get all modern property feature like feng shui / vaastu compliant, power back-up, reserved parking, intercom facility, water storage, security / fire alarm, piped-gas, false ceiling lighting, high ceiling height, internet/wi-fi connectivity, recently renovated, water purifier, centrally air conditioned, natural light, airy rooms, private garden / terrace and spacious interiors. this place is equipped with quality features like swimming pool, shopping centre, club house / community center, cctv surveillance, fitness centre / gym, park, lift(s), visitor parking, maintenance staff, water softening plant and security personnel. additional things included here are no open drainage around, separate entry for servant room, waste disposal, rain water harvesting, low density society, bank attached property, corner property, pet friendly, wheelchair friendly and in a gated society. power backup: full. the flat is east facing. the flat has granite flooring. in terms of usp of this house, you will get ravi.  additional details :  piped gas facility is available in the property. the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.",residential apartment,Furnished,North,1-5 Year Old Property,high rise,2.0,tulip lemon,1.0,mid rise,28.393835,77.032633,2.0,sector 69 gurgaon,tulip lemon,tulip lemon,345,0.0,3.0,0.0,0.0,17.0,1.0,150,72
t66961818,66961818,gurgaon,28000.0,23.0,1200.0,6.0,3 bhk flat in sector 110 a gurgaon,"this 3 bhk flat in sector 110 a gurgaon is available in mahindra aura for rent, one of the most prominent projects for residential flats in gurgaon. this flat consists of 2 bathrooms & 2 balconies build in 1200 sq.ft. carpet area. the flat is built on 1200 sq.ft. area. this property has study room as well. ease of access to 1 open parking within society. this flat is situated at 5th in a tower with 12 floors. this is a 1-5 years old society. this is a semi-furnished flat. already installed 5 light, 4 fan, 2 wardrobe, 2 geyser, 1 chimney and 1 exhaust fan. the flat will be available from tue, 28 feb 2023 for family on any agreement type with a notice of 1 month for a duration of 11 months. we are demanding 28,000 for this unmatched property and is negotiable for this unmatched property. rent quoted excludes electricity & water charges. refundable security deposit of 56000 to be paid for finalizing the option. property has been built with latest feature like reserved parking. swimming pool, club house / community center, fitness centre / gym, park and lift(s), etc. makes this place stand-out from the rest in terms of quality of living.    additional details :  piped gas facility is available in the property. the apartment has borings water supply. daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. there is also a separate washroom for domestic help. the society has dedicated security guards for every tower.",residential apartment,Semifurnished,not available,1-5 Year Old Property,high rise,3.0,mahindra aura,2.0,mid rise,28.513142,77.025951,3.0,sector 110 a gurgaon,mahindra aura,mahindra aura,,1.0,0.0,1.0,2.0,1.0,1.0,76,44
k70548768,70548768,gurgaon,28000.0,16.0,1698.0,10.0,3 bhk flat in sector 102 gurgaon,"this lovely 3 bhk apartment for rent in sector 102 gurgaon is available in one of gurgaon's most popular projects, adani m2k oyster grande. this 3 bhk flat comes with 3 bathrooms set in usable area. the flat consists of 3 bedrooms, built on 1698 sq.ft. society provides 1 covered parking with this flat & the option for 1 open parking is also available. the building has a total of 21 floors and this property is situated on 7th floor. property is 1-5 years old. semi-furnished flat with 5 ac, 1 exhaust fan, 5 fan, 1 geyser, 6 light and 3 wardrobe. the flat will be available from tue, 01 aug 2023 for families, single men and single women on any agreement type with a notice of 1 month for a duration of 11 months. the expected rent is  28,000 monthly. electricity & water charges are excluded. security deposit of  56000 is required.",residential apartment,Semifurnished,North-East,1-5 Year Old Property,high rise,3.0,adani m2k oyster grande,3.0,mid rise,28.4746969,76.9686267,3.0,sector 102 gurgaon,adani m2k oyster grande,adani m2k oyster grande,,2.0,2.0,2.0,2.0,1.0,1.0,55,15
w70659434,70659434,gurgaon,28000.0,19.0,1450.0,10.0,3 bhk flat in sector 77 gurgaon,"situated in sector 77 gurgaon gurgaon, emaar mgf palm hills is a well planned, ready to move society that offers a pleasant living experience to its residents. this is a 3 bhk apartment now available for rent. this flat consists of 4 bathrooms & 3 balconies. the flat consists of 3 bedrooms, built on 1450 sq.ft. a separate space for servant room is available in this flat. society provides 1 covered parking with this flat. the building has a total of 8 floors and this property is situated on 2nd floor. property is 1-5 years old. this is a semi-furnished flat. furnishing options provided - 1 chimney, 1 curtains, 1 exhaust fan, 6 fan, 3 geyser, 20 light, 1 modular kitchen and 2 wardrobe. the flat will be available from mon, 07 aug 2023 for family on any agreement type with a notice of 1 month for a duration of 11 months. the expected rent is 28,000 monthly. electricity & water charges are excluded.",residential apartment,Semifurnished,North-East,1-5 Year Old Property,mid rise,3.0,emaar mgf palm hills,3.0,low rise,28.3858988,76.9793926,3.0,sector 77 gurgaon,emaar mgf palm hills,emaar mgf palm hills,,1.0,2.0,2.0,2.0,1.0,2.0,55,15
c70179820,70179820,gurgaon,28000.0,14.0,1980.0,10.0,3 bhk flat in sector 83 gurgaon,"a spacious 3 bhk flat for rent is available in sector 83 gurgaon in vatika gurgaon 21, gurgaon. the flat is close to school, close to hospital and close to market. this flat consists of 3 bathrooms & 2 balconies build in 1900 sq.ft. super built-up area. the flat consists of 3 bedrooms, built on 1980 sq.ft. a separate space for servant room is available in this flat. society provides 1 covered parking with this flat. the building has a total of 18 floors and this property is situated on 4th floor. property is 1-5 years old. it is a semi-furnished property. inclusive of 10 light, 4 fan, 3 wardrobe, 1 geyser, 1 modular kitchen, 1 chimney and 1 exhaust fan. property will be leased for 11 months from tue, 01 aug 2023 to families, single men and single women only with a notice of 1 month for a duration of 11 months. we are demanding  28,000 for this unmatched property. tenants have to pay society charges additionally like maintenance charges of  6000 monthly directly.  5000 amount to be paid to book this flat. membership fee is  1500. rent quoted excludes electricity & water charges. refundable security deposit of  28000 to be paid for finalising the option. this flat has all latest feature like feng shui / vaastu compliant, power back-up, reserved parking, water storage, security / fire alarm, intercom facility, high ceiling height, false ceiling lighting, internet/wi-fi connectivity, recently renovated, private garden / terrace, spacious interiors, natural light and airy rooms. society provides modern lifestyle facilities like swimming pool, grocery shop, security personnel, maintenance staff, shopping centre, club house / community center, fitness centre / gym, park, lift(s), visitor parking and water softening plant. there are more things to like about this property such as rain water harvesting, separate entry for servant room, waste disposal, no open drainage around, low density society, corner property, pet friendly, wheelchair friendly and in a gated society. power backup: full. the flat is facing towards north-east. the flat has wood flooring. one of the highlights of this property is nearby dwarka expressway.",residential apartment,Semifurnished,North-East,1-5 Year Old Property,high rise,3.0,vatika gurgaon 21,2.0,mid rise,28.3993997,76.9703234,3.0,sector 83 gurgaon,vatika gurgaon 21,vatika gurgaon 21,403,3.0,0.0,1.0,2.0,1.0,3.0,128,66
a42805519,42805519,gurgaon,28000.0,12.0,1690.0,11.0,3 bhk flat in sector 82 gurgaon,"site address : ab2-104 mapsko casa bella. call 999-051-3366 for visit growth realtech  a very good 3 bhk flat for rent in mapsko casa bella, sector-82, gurgaon. it is a superb property and offers an excellent view. the flat is semifurnished with multiple amenities and promises a comfortable stay. it is feng shui/vaastu compliant, which is considered to bring positive energy. indeed, the society too has multiple facilities for enjoyment, such as club house/community center, fitness centre/gym, swimming pool and shopping centre etc. it also has rain water harvesting system. it has a super built-up area of 1690 sq. ft. other facilities include intercom facility, lift(s), park, visitor parking, water storage and security/fire alarm etc. it also has wood flooring. north-east facing. 1 covered parking. power back up.  for more info contact : growth realtech sector-82, gurgaon                  additional details :  daily needs shopping could be done within the society premises to make the stay convinent. full power backup is available. the society has dedicated security guards for every tower.",residential apartment,Semifurnished,South-East,1-5 Year Old Property,high rise,3.0,mapsko casa bella,4.0,mid rise,28.39379,76.96299,3.0,sector 82 gurgaon,mapsko casa bella,mapsko casa bella,tower c,1.0,2.0,4.0,2.0,1.0,1.0,92,38
r70711856,70711856,gurgaon,28000.0,22.0,1245.0,11.0,2 bhk flat in sector 68 gurgaon,"this lovely 2 bhk apartment for rent in sector 68 gurgaon is available in one of gurgaon's most popular projects, pareena mi casa. this flat consists of 2 bathrooms & 2 balconies in 1245 sq.ft. carpet area. this property is constructed on 1245 sq.ft. extra space for others. located on 15th of 35 floor. this is a ready to move property and it is 0-1 year old flat. this is a semi-furnished flat. already installed 1 ac, 1 chimney, 2 curtains, 1 exhaust fan, 3 fan, 2 geyser, 12 light, 1 modular kitchen and 2 wardrobe. ready to occupy from wed, 09 aug 2023, this property is ideal for families, single men and single women on any agreement type with a notice of 1 month for a duration of 12 months. we are offering this property on 28,000 monthly. electricity & water charges are not included in rent & to be paid separately. 58000 is required to be paid as the initial payment.",residential apartment,Semifurnished,North-East,0-1 Year Old Property,high rise,2.0,pareena mi casa,2.0,high rise,28.3879424,77.0422781,2.0,sector 68 gurgaon,pareena mi casa,pareena mi casa,,3.0,1.0,3.0,2.0,1.0,1.0,55,15
