PROP_ID,SPID,CITY,PRICE,PRICE_SQFT,AREA,TOTAL_LANDMARK_COUNT,PROP_HEADING,DESCRIPTION,PROPERTY_TYPE,FURNISH,FACING,AGE,TOTAL_FLOOR,BEDROOM_NUM,PROP_NAME,BALCONY_NUM,FLOOR_NUM,LATITUDE,LONGITUDE,BHK_BED,LOCALITY_NAME,BUILDING_NAME,SOCIETY_NAME,ADDRESS,TRANSPORATION,ACCOMODATION,LEISURE,EDUCATION,HEALTH,OTHER,AMENITIES_SCORE,FEATURES_SCORE
i70353772,70353772,gurgaon,5225000.0,55000.0,855.0,46.0,residential land / plot in sector 72a gurgaon,"book your plot in our project for bookings and information contact .  plots nearby shubash chowk , gurugram .  it's low price and fantastic residential location .",residential land,not available,North-East,Undefined,mid rise,,,,,28.425383,77.020134,,sector 72a gurgaon,,,,0.0,1.0,2.0,0.0,32.0,3.0,17,0
h55315322,55315322,gurgaon,5668000.0,34990.0,1458.0,15.0,residential land / plot in sohna,"raheja aranya city located in sohna cector - 11 & 14 bang on nh 248 a. it's spread in 220 acres.  completion received - ready to occupy area : sector 11 and 14, south of gurugram,sohna.  easy access to operational & prominent schools, hospitals & shopping places and luxury resorts of sohna & gurugram.  just 15 mins from vatika chowk 20 mins from rajiv chowk proximity to upcoming delhi-mumbai expressway bang on the gurugram-sohna highway close to imt sohna, kmp expressway close to it/ ites sez adjacent to upcoming sports city close to educational hub/ institutional sector and schools like g.d goenka world school, k.r. mangalam, scj academy and more..  smart and green township (wifi enabled city, zero discharge, underground wiring) gated community within a larger gated township roof top solar power generation, solar street lighting, rain water harvesting, recycled water etc. over 10,000 oxygen emitting trees in lush green and eco-friendly development at the foothills of aravallis water, energy conservation and waste management infrastructure laid and developed by larsen and toubro 3 tier safety protocol (central city monitoring cctv cameras) upcoming commercials with top f & b brands, brewery, supermarket, atm and much more upcoming township club and recreational centre cycling track adventure sports badminton courts cricket pitch kids play area upcoming shuttle service  coming soon - creche, schools, colleges, dispensaries, nursing home etc.  for more details contact : info@rihanrealtech.com",residential land,not available,North-East,Undefined,mid rise,,raheja aranya the green city,,,28.226601,77.067203,,sohna,raheja aranya the green city,raheja aranya the green city,sohna road,0.0,1.0,0.0,6.0,4.0,4.0,24,0
k49455873,49455873,gurgaon,6225000.0,75000.0,747.0,48.0,residential land / plot in hans enclave,"plot available for sale best location & best price rs. 75000 per sq. yards only very reasonable price, best for builder floors or rental income or house if someone interested, call us",residential land,not available,not available,Undefined,mid rise,,,,,28.446136,77.025377,,hans enclave,,,,0.0,2.0,2.0,1.0,37.0,3.0,0,0
g70174476,70174476,gurgaon,6500000.0,60185.0,972.0,7.0,residential land / plot in sector-35 sohna,ansals shiva som valley ansals shiva som valley is a residential development of m/s ansal housing ltd. land owner m/s pal affordable housing in sector 2 & 35 sohna. they provide skillfully designed plots with all necessities.,residential land,not available,not available,Undefined,mid rise,,ansals shiva som valley,,,28.28376,77.06532,,sector-35 sohna,ansals shiva som valley,ansals shiva som valley,128,1.0,0.0,1.0,2.0,1.0,2.0,24,0
h70797750,70797750,gurgaon,6500000.0,59090.0,990.0,2.0,residential land / plot in sector-5 sohna,this property in sohna sector 5 close to highway,residential land,not available,East,Undefined,low rise,,mega city ,,,28.25632448332,77.08787378141,,sector-5 sohna,mega city ,mega city ,,0.0,0.0,0.0,0.0,2.0,0.0,24,0
l70826748,70826748,gurgaon,6500000.0,49618.0,1179.0,2.0,residential land / plot in sector-5 sohna,this is beautyful property in sector 5 sohna just 2 km from sohna highway,residential land,not available,East,Undefined,low rise,,,,,28.25632448332,77.08787378141,,sector-5 sohna,,,,0.0,0.0,0.0,0.0,2.0,0.0,24,0
u70897940,70897940,gurgaon,6600000.0,60000.0,990.0,7.0,residential land / plot in sohna,"mv buildcon precore city in sohna, gurgaon is a ready-to-move housing society. this project is a perfect combination of comfort and style, specifically designed to suit your requirements and conveniences. this housing society is now ready to be called home as families have started moving in. check out some of the features of mv buildcon precore city housing society:   * spread over an area of 50 acres, mv buildcon precore city is one of the spacious housing societies in the gurgaon region. with all the basic amenities available, mv buildcon precore city fits into your budget and your lifestyle.   * sohna has good connectivity to some of the important areas in the proximity such as kdm public school, sohna, sohna road and civil hospital and so on.   how is sohna for property investment?  sohna is one of the prime locations to own a home in gurgaon. it has a promising social and physical infrastructure and an emerging neighbourhood. check out few benefits of staying in this locality:  sohna bus stand, 1.7 km gd goenka university, 3.5 km western peripheral expressway, 9.8 km damdama lake, 11 km   how is the future of gurgaon property market?  gurgaon real estate market has a range of property options in various price brackets. sohna in gurgaon is one of the localities known for some of the best housing societies which makes it a suitable destinations for homebuyers looking for a property for self-use or investment purposes in the city. one thing that makes gurgaon different from any other city in this region is its potential to attract investors through its flourishing job market and employment opportunities, bringing in fresh housing demand regularly. in addition to this, with metro connectivity improving and other infrastructure projects coming up in gurgaon, these growth drivers are expected to influence the property prices here extensively.",residential land,not available,not available,Undefined,mid rise,,mv buildcon precore city,,,28.245251,77.069241,,sohna,mv buildcon precore city,mv buildcon precore city,,1.0,0.0,0.0,2.0,1.0,3.0,24,0
v70613900,70613900,gurgaon,6820000.0,55000.0,1116.0,2.0,residential land / plot in sector-35 sohna,"jms buildtech is one of the known real estate brands in gurgaon.the builder has delivered 3 projects so far. around 1 project is upcoming. there is 1 project of this builder, which is currently under-construction.",residential land,not available,East,Undefined,mid rise,,,,,28.2700476,77.0589727,,sector-35 sohna,,,,0.0,0.0,0.0,0.0,2.0,0.0,24,0
s70656556,70656556,gurgaon,7000000.0,106060.0,594.0,27.0,residential land / plot in palam vihar,66 sqyd plot for sale for more information pls call,residential land,not available,not available,Undefined,low rise,,,,,28.5129305,77.037736,,palam vihar,,,,0.0,0.0,6.0,0.0,3.0,4.0,0,0
m70377198,70377198,gurgaon,7000000.0,56451.0,1116.0,15.0,residential land / plot in sohna,gated neighborhood with regulated access and exit 3-tier security quick access to national highway 24b 15 min drive from kmp expressway 20 min drive to rajiv chowk,residential land,not available,East,Undefined,mid rise,,paras ekam homes,,,28.2563166,77.0857097,,sohna,paras ekam homes,paras ekam homes,,1.0,1.0,0.0,4.0,0.0,9.0,24,0
z70157872,70157872,gurgaon,7680000.0,64000.0,1080.0,6.0,residential land / plot in sector 95a gurgaon,"this plot in sector 95a gurgaon provides you great opportunity to build a fabulous residence in gurgaon. it spreads over 120 sq.yards super built up area. here, a solid foundation can easily withhold construction of 3 floors. to secure the perimeter, a boundary wall is present around the property. the possession of the property can be received within 6 months. the type of ownership is freehold. the price of this massive plot is just  76.8 lac.",residential land,not available,not available,Undefined,low rise,,jms the pride,,,28.4263243,76.9176132,,sector 95a gurgaon,jms the pride,jms the pride,,1.0,0.0,1.0,2.0,1.0,1.0,0,0
v70585402,70585402,gurgaon,7695000.0,45000.0,1539.0,14.0,residential land / plot in farrukh nagar,"we have a plot available for sale in farrukh nagar ,gurgaon, available at. best price of freehold property.main farrukh nagar to fazilpur road ,gurgaon",residential land,not available,West,Undefined,mid rise,,,,,28.44798,76.8266,,farrukh nagar,,,,0.0,0.0,0.0,0.0,14.0,0.0,6,0
m70889660,70889660,gurgaon,8000000.0,57553.0,1251.0,6.0,residential land / plot in sohna,"residential land/plot for sale in aset sohna greens, sohna, gurgaon, haryana shortlist property added to your shortlist contact dealerfree",residential land,not available,East,Undefined,mid rise,,aset sohna greens,,,28.249352,77.067276,,sohna,aset sohna greens,aset sohna greens,a-5,1.0,0.0,1.0,2.0,1.0,1.0,24,0
v70797878,70797878,gurgaon,8000000.0,54054.0,1332.0,6.0,residential land / plot in sohna,"for sale under deen dyal scheme  sector- 5 sohna  plot size - 148 sq. yard and 147 sq.yard gated township , please call more details",residential land,not available,South-West,Undefined,low rise,,corona greens,,,28.24859,77.063545,,sohna,corona greens,corona greens,000,1.0,0.0,1.0,2.0,1.0,1.0,24,0
q70463762,70463762,gurgaon,8060000.0,65000.0,1116.0,49.0,residential land / plot in sector 5 gurgaon,"jms mega city plots, a land estate situated in sector 5 sohna is a residential development of jms buildtech. it is spanned over a wide area and is approved by haryana rera. the project is built with all essential amenities and is in close vicinity to all necessities.",residential land,not available,East,Undefined,mid rise,,jms mega city sohna sec 5,,,28.4802232,77.018303,,sector 5 gurgaon,jms mega city sohna sec 5,jms mega city sohna sec 5,,0.0,1.0,0.0,0.0,35.0,2.0,18,0
a70376056,70376056,gurgaon,8200000.0,53594.0,1377.0,2.0,residential land / plot in sector-35 sohna,gated neighborhood with regulated access and exit 3-tier security quick access to national highway 24b 15 min drive from kmp expressway 20 min drive to rajiv chowk,residential land,not available,East,Undefined,mid rise,,,,,28.2700476,77.0589727,,sector-35 sohna,,,,0.0,0.0,0.0,0.0,2.0,0.0,24,0
x70614230,70614230,gurgaon,8320000.0,65000.0,1152.0,2.0,residential land / plot in sector-5 sohna,"paras ekam homes in sohna, gurgaon is a ready-to-move housing society. it offers apartments in varied budget range. these units are a perfect combination of comfort and style, specifically designed to suit your requirements and conveniences. there are 3bhk apartments available in this project. this housing society is now ready to be called home as families have started moving in. check out some of the features of paras ekam homes housing society:  *spread over an area of 15 acres, paras ekam homes is one of the spacious housing societies in the gurgaon region. with all the basic amenities available, paras ekam homes fits into your budget and your lifestyle.  *sohna has good connectivity to some of the important areas in the proximity such as nh 248 a, kmp expressway and golf course road and so on.",residential land,not available,East,Undefined,mid rise,,paras ekam homes,,,28.25632448332,77.08787378141,,sector-5 sohna,paras ekam homes,paras ekam homes,,0.0,0.0,0.0,0.0,2.0,0.0,24,0
t70157170,70157170,gurgaon,8470000.0,70000.0,1089.0,50.0,residential land / plot in sector 95a gurgaon,"check out this plot in sector 95a gurgaon, an ideal destination to build your dream residence. the plot is around super built up area of 121 sq.yards in size. this property allows you to construct upto 4 floors. the property is guarded and secluded by boundary wall around it. expected possession of property by december 2025. currently the nature of ownership of the property is freehold. the expected price for the property is just  84.7 lac and it is negotiable.",residential land,not available,not available,Undefined,mid rise,,,,,28.452811,77.009282,,sector 95a gurgaon,,,,0.0,0.0,0.0,0.0,49.0,0.0,0,0
f70664896,70664896,gurgaon,8500000.0,128787.0,594.0,27.0,residential land / plot in palam vihar,66 sqyd plot in prime location pls contact tandon real estate,residential land,not available,not available,Undefined,low rise,,,,,28.5129305,77.037736,,palam vihar,,,,0.0,0.0,6.0,0.0,3.0,4.0,0,0
c70157320,70157320,gurgaon,8500000.0,85000.0,900.0,5.0,residential land / plot in sector 95 gurgaon,"last deen dayal project , premium connectivity , future resale appreciation is good , proposed industrial sector opposite to the site. bang on pataudi road also nearby to kmp, dwarka expressway,nh8,imt manesar .",residential land,not available,not available,Undefined,mid rise,,,,,28.4143242,76.9081238,,sector 95 gurgaon,,,,0.0,0.0,0.0,0.0,4.0,1.0,0,0
r70197920,70197920,gurgaon,8514000.0,86000.0,891.0,8.0,residential land / plot in sector 93 gurgaon,"check out this plot for sale in sector 93 gurgaon, one of the best locations in gurgaon. it spans over spectacular 99,121,178,150 sq.yards super built up area. this property allows you to construct upto 3 floors. the property is guarded and secluded by boundary wall around it. expected possession of property within 3 months. currently the nature of ownership of the property is freehold. the expected price for the property is just  85.14 lac.",residential land,not available,not available,Undefined,low rise,,,,,28.4165659,76.9311761,,sector 93 gurgaon,,,,0.0,0.0,1.0,0.0,0.0,4.0,0,0
x70353104,70353104,gurgaon,8540000.0,60005.0,1280.0,49.0,residential land / plot in sector 5 gurgaon,we have few plots remains which are close to park with east and north facing plots. and both sides open from front and back.,residential land,not available,East,Undefined,mid rise,,,,,28.4802232,77.018303,,sector 5 gurgaon,,,,0.0,1.0,0.0,0.0,35.0,2.0,24,0
p70407162,70407162,gurgaon,8645000.0,65000.0,1197.0,49.0,residential land / plot in sector 5 gurgaon,"for those looking to buy a residential property, here comes one of the choicest offerings in gurgaon, at sector5 sohna. brought to you by jms buildtech, jms mega city plots is among the newest addresses for homebuyers. this is an underconstruction project right now, and is expected to be delivered by june, 2024. vardaan hospital and trauma centre is a popular landmark in sector 5 sohna",residential land,not available,East,Undefined,mid rise,,jms mega city sohna sec 5,,,28.4802232,77.018303,,sector 5 gurgaon,jms mega city sohna sec 5,jms mega city sohna sec 5,,0.0,1.0,0.0,0.0,35.0,2.0,11,0
m70463998,70463998,gurgaon,8710000.0,65000.0,1206.0,,residential land / plot in sector 5 gurgaon,"jms mega city plots, a land estate situated in sector 5 sohna is a residential development of jms buildtech. it is spanned over a wide area and is approved by haryana rera. the project is built with all essential amenities and is in close vicinity to all necessities.",residential land,not available,South-West,Undefined,low rise,,jms mega city sohna 5 ,,,77.02664,28.4595,,sector 5 gurgaon,jms mega city sohna 5 ,jms mega city sohna 5 ,,0.0,0.0,0.0,0.0,0.0,0.0,13,0
b67550906,67550906,gurgaon,8890000.0,69453.0,1152.0,2.0,residential land / plot in sohna,it is the best project at best price,residential land,not available,not available,Undefined,mid rise,,ireo project,,,28.249001,77.06323,,sohna,ireo project,ireo project,,0.0,0.0,0.0,0.0,2.0,0.0,24,0
i70363454,70363454,gurgaon,9000000.0,60000.0,1350.0,27.0,residential land / plot in palam vihar,location sector 2 gurgaon low price high investment,residential land,not available,not available,Undefined,mid rise,,,,,28.511168,77.035082,,palam vihar,,,142,0.0,0.0,6.0,0.0,4.0,4.0,18,0
h70363788,70363788,gurgaon,9000000.0,60000.0,1350.0,15.0,residential land / plot in sector 36 gurgaon,"deen dayal residencial plots location sector 2 sohna road gurgaon close to gd geonika university size = 120 to 179 sq.yards price= 60000 per sq.yards  price is negotiable amenities two side open, gated society,in touch of highway . please visit our site . thanks and regards  simranjeet kaur  call me for more details",residential land,not available,North-East,Undefined,mid rise,,,,,28.42086,76.99023,,sector 36 gurgaon,,,,0.0,0.0,0.0,0.0,11.0,3.0,13,0
l69575766,69575766,gurgaon,9000000.0,75000.0,1080.0,5.0,residential land / plot in sector 95 gurgaon,"investing in your dream house and not having locational advantages is like a complete loss. but with 3b homes sector 95 gurgaon, there is no need to worry as its way too close to pataudi road and imt manesar.     on the other hand, in the same way, it connects you to the multi-utility corridor and is a few minutes away from the dwarka expressway.     this place is near all commercial cooperate hubs, it parks, schools, etc.  3b homes have introduced new residential plots under deen dayal jan awas yojana, named 3b homes sector 95 gurgaon. this project comes under the affordable housing plots scheme. in addition, these deen dayal awas yojna plots are an upcoming project.     it covers a land area of 16 acres. in fact, the project is facing toward a 60-meter road and comes along with different plot sizes such as 105/165/178 sq. ft.",residential land,not available,West,Undefined,mid rise,,3 b homes sector -95 gurgaon,,,28.4143242,76.9081238,,sector 95 gurgaon,3 b homes sector -95 gurgaon,3 b homes sector -95 gurgaon,,0.0,0.0,0.0,0.0,4.0,1.0,24,0
u71017570,71017570,gurgaon,9000000.0,60000.0,150.0,7.0,residential land / plot in sohna,best deal best offer price will be increased soon,residential land,not available,not available,Undefined,mid rise,,supertech sambhav homes,,,28.1936,77.07005,,sohna,supertech sambhav homes,supertech sambhav homes,152,1.0,1.0,0.0,2.0,1.0,2.0,24,0
s70743440,70743440,gurgaon,9000000.0,136363.0,594.0,27.0,residential land / plot in ansal plaza,66 sq yards size plot available for sale of price 90 lakh in palam vihar. contact only buyer's.,residential land,not available,North-East,Undefined,low rise,,,,,28.511407,77.041968,,ansal plaza,,,home associates,0.0,0.0,6.0,0.0,3.0,4.0,6,0
k70612124,70612124,gurgaon,9000000.0,69767.0,1161.0,9.0,residential land / plot in sector-35 sohna,"situated in the southern side of the gurugram, sohna is a developing town. excellent connectivity to gurugram and the ncr via national highway-8 and is the key factor for the residential development.",residential land,not available,North,Undefined,mid rise,,ansals shiva som valley,,,28.28376,77.06532,,sector-35 sohna,ansals shiva som valley,ansals shiva som valley,,2.0,0.0,2.0,3.0,1.0,1.0,24,0
