PROP_ID,SPID,CITY,PRICE,PRICE_SQFT,AREA,TOTAL_LANDMARK_COUNT,PROP_HEADING,DESCRIPTION,PROPERTY_TYPE,FURNISH,FACING,AGE,TOTAL_FLOOR,BEDROOM_NUM,PROP_NAME,BALCONY_NUM,FLOOR_NUM,LATITUDE,LONGITUDE,BHK_BED,LOCALITY_NAME,BUILDING_NAME,SOCIETY_NAME,ADDRESS,TRANSPORATION,ACCOMODATION,LEISURE,EDUCATION,HEALTH,OTHER,AMENITIES_SCORE,FEATURES_SCORE
y70769842,70769842,gurgaon,8500000.0,47222.0,1620.0,15.0,2 bedroom house in sector 83 gurgaon,"ndependent floors are spacious, well laid out homes, with just one residence on each floor. the homes are set back from the tree-lined streets, and broad walkways providing security and privacy. ground floor homes have a sit-out in front and a garden at the back, while the first and second floors get large balconies and their own private terraces. parking spaces for the residents' cars have been provided between adjacent buildings with direct access from the units.",independent house/villa,Semifurnished,West,5-10 Year Old Property,low rise,2.0,vatika emilia floors,2.0,,28.399772,76.968991,2.0,sector 83 gurgaon,vatika emilia floors,vatika emilia floors,sector 82,1.0,4.0,4.0,1.0,4.0,1.0,5,0
l70672206,70672206,gurgaon,9000000.0,136363.0,594.0,27.0,3 bedroom house in palam vihar,66 sqyd house triple story for more information please contact tandon real estate,independent house/villa,Semifurnished,not available,10+ Year Old Property,low rise,3.0,,3.0,,28.5129305,77.037736,3.0,palam vihar,,,,0.0,0.0,6.0,0.0,3.0,4.0,0,0
p70110586,70110586,gurgaon,9000000.0,7582.0,1187.0,15.0,2 bedroom house in sector 70a gurgaon,"this 2 bhk house for sale in sector 70a gurgaon is an ideal abode for a family. even better, it is situated in one of the prominent localities of gurgaon. containing 2 bedrooms, 2 bathrooms and more than 3 balconies, this independent house is spread over a carpet area of 1187 sq.ft. your vehicle(s) can be easily parked as this house comes with 2 covered parking. this 0-1 year old property is available for immediate possession as the house is ready to move. it is a freehold property. by paying just  90 lac, you can become the proud owner of this independent house.",independent house/villa,Semifurnished,North-East,0-1 Year Old Property,low rise,2.0,bptp pedestal,4.0,,28.385039,77.022483,2.0,sector 70a gurgaon,bptp pedestal,bptp pedestal,123,0.0,2.0,5.0,2.0,1.0,4.0,116,55
o70356312,70356312,gurgaon,9200000.0,7750.0,1187.0,15.0,2 bedroom house in sector 70a gurgaon,"wishing to settle down in an individual house with your family? this well-built and spacious 2 bhk house for sale in sector 70a gurgaon seems to be an ideal choice for a peaceful abode for a family. the house has over carpet area of 1187 sq.ft. and comes with 2 bedrooms, 3 bathrooms and more than 3 balconies. the owner of the house also gets 2 covered parking slot(s) to park their car safely. this 0-1 year old property is available for immediate possession as the house is ready to move. it is a freehold property. this spacious house can be all yours at an attractive price of  92 lac.",independent house/villa,Semifurnished,North-East,0-1 Year Old Property,low rise,2.0,bptp pedestal,4.0,,28.385039,77.022483,2.0,sector 70a gurgaon,bptp pedestal,bptp pedestal,123,0.0,2.0,5.0,2.0,1.0,4.0,116,55
z70794840,70794840,gurgaon,9900000.0,150000.0,594.0,27.0,3 bedroom house in palam vihar,66 sqyd triple story house in block c pls contact tandon real estate,independent house/villa,Semifurnished,not available,1-5 Year Old Property,low rise,3.0,,4.0,,28.5129305,77.037736,3.0,palam vihar,,,,0.0,0.0,6.0,0.0,3.0,4.0,0,0
e70282850,70282850,gurgaon,10000000.0,79365.0,126.0,50.0,2 bedroom house in jyoti park,near to school market mall hospital,independent house/villa,Semifurnished,not available,10+ Year Old Property,high rise,2.0,,0.0,,28.462787,77.011153,2.0,jyoti park,,,101,0.0,1.0,0.0,0.0,42.0,0.0,11,5
t49016411,49016411,gurgaon,10000000.0,18518.0,540.0,46.0,3 bedroom house in malibu town,three floors with basement each floor separate entry rent coming 550 k in a gated society with security  additional details :  the kitchen has been built with modular fittings.  the house has river water supply. there is also a separate washroom for domestic help. you can easily park your car inside the compound having a provision to park 1 cars.,independent house/villa,Semifurnished,South-East,5-10 Year Old Property,low rise,3.0,,4.0,,28.42599,77.05305,3.0,malibu town,,,gs block 60 yd blt house maibu town gurgaon haryana,0.0,3.0,2.0,0.0,21.0,1.0,56,17
c70356248,70356248,gurgaon,10400000.0,7172.0,1450.0,12.0,3 bedroom house in sector 70a gurgaon,"on the lookout for a spacious house in gurgaon? go for this 3 bhk house for sale in sector 70a gurgaon, a well-connected locality within gurgaon. this house occupies a carpet area of 1450 sq.ft. and contains 3 bedrooms, 3 bathrooms and more than 3 balconies. this 1-5 years old property is available for immediate possession as the house is ready to move. it is a freehold property. the property is available for sale at a competitive price of  1.04 crore.",independent house/villa,Semifurnished,North-East,1-5 Year Old Property,low rise,3.0,bptp astaire gardens,4.0,,28.385039,77.022483,3.0,sector 70a gurgaon,bptp astaire gardens,bptp astaire gardens,123,3.0,2.0,3.0,2.0,0.0,2.0,116,55
r63431670,63431670,gurgaon,10500000.0,17948.0,585.0,45.0,3 bedroom house in malibu town,"basement plus three floors ,well maintained,,park facing ,back is also open so more ventilation",independent house/villa,Unfurnished,East,1-5 Year Old Property,mid rise,3.0,,4.0,,28.422656,77.045656,3.0,malibu town,,,,0.0,3.0,2.0,0.0,20.0,1.0,51,21
g70106720,70106720,gurgaon,11500000.0,41818.0,275.0,45.0,3 bedroom house in malibu town,"do you wish to buy an independent house in malibu town, gurgaon. this 3 bhk house looks like an ideal choice for somebody looking for peace of mind. this house occupies a super built up area of 275 sq.ft. and contains 3 bedrooms, 3 bathrooms and 3 balconies. this 3 bhk house comes attached with 1 open parking for your vehicle(s). another added advantage of this 10+ years old house is that it is available for immediate possession. the type of ownership of this property is freehold. this independent house is available at an attractive price of  1.15 crore.",independent house/villa,Semifurnished,North-East,10+ Year Old Property,low rise,3.0,malibu towne,3.0,,28.422656,77.045656,3.0,malibu town,malibu towne,malibu towne,36b spaze itech park,0.0,3.0,2.0,0.0,20.0,1.0,36,12
f70178486,70178486,gurgaon,11800000.0,8137.0,1450.0,12.0,3 bedroom house in sector 70a gurgaon,"wishing to settle down in an individual house with your family? this well-built and spacious 3 bhk house for sale in sector 70a gurgaon seems to be an ideal choice for a peaceful abode for a family. containing 3 bedrooms, 3 bathrooms and more than 3 balconies, this independent house is spread over a carpet area of 1450 sq.ft. the houses comes with dedicated 1 open parking space(s) where you can easily park your vehicle(s). being a ready to move house, you can expect immediate possession of this 1-5 years old property. the nature of ownership of this independent house is freehold. this spacious house can be all yours at an attractive price of  1.18 crore.",independent house/villa,Semifurnished,North-East,1-5 Year Old Property,low rise,3.0,bptp astaire gardens,4.0,,28.385039,77.022483,3.0,sector 70a gurgaon,bptp astaire gardens,bptp astaire gardens,123,3.0,2.0,3.0,2.0,0.0,2.0,116,55
f65806622,65806622,gurgaon,12500000.0,183333.0,540.0,49.0,4 bedroom house in south city 1,"built house 3 floors well maintained and rented q block south city 1,plot rate",independent house/villa,Semifurnished,not available,5-10 Year Old Property,mid rise,4.0,,4.0,,28.460089,77.066245,4.0,south city 1,,,q block,1.0,8.0,0.0,1.0,8.0,1.0,28,5
u70219488,70219488,gurgaon,12500000.0,13034.0,959.0,10.0,2 bedroom house in sector 92 gurgaon,"signature global city 92 is a premier residential project located in sector 92 of gurgaon, haryana. developed by signature global, a renowned real estate developer, signature global city 92 offers a blend of modern living, luxurious amenities, and a well-planned community.  signature global city 92 is spread across a vast area and offers a wide range of residential options. the project includes beautifully designed apartments and independent floors, catering to the diverse needs and preferences of homebuyers. the apartments are thoughtfully planned, ensuring optimal space utilization and providing a comfortable living experience.  the project boasts contemporary architecture and meticulous craftsmanship. the apartments feature stylish interiors, premium finishes, and high-quality fittings, creating a sophisticated and elegant ambiance. the design ensures ample natural light and ventilation, enhancing the overall living experience.  signature global city 92 provides a host of amenities and facilities for the residents. these include a clubhouse with a well-equipped gymnasium, swimming pool, multipurpose hall, and indoor games room for recreational activities. the project also features landscaped gardens, jogging tracks, children's play areas, and dedicated spaces for social gatherings and events, promoting a vibrant and active community lifestyle.  convenience and connectivity are key features of signature global city 92. the project enjoys excellent connectivity to major business districts, educational institutions, healthcare facilities, and entertainment zones. it is well-connected to the dwarka expressway and national highway 8, ensuring seamless accessibility to delhi and other parts of gurgaon.  signature global is committed to ensuring the safety and security of its residents. the project incorporates modern security measures, including 24x7 surveillance, gated entry, and trained security personnel, providing a safe and secure living environment for all residents.  in addition to its well-planned infrastructure and amenities, signature global city 92 prioritizes sustainable and eco-friendly development practices. the project incorporates green spaces, rainwater harvesting systems, and energy-efficient features, contributing to a healthier and greener environment.  overall, signature global city 92 offers a luxurious and contemporary living experience in a prime location of gurgaon sector 92. with its modern architecture, well-designed residences, and a wide range of amenities, it presents an attractive residential option for individuals and families seeking a sophisticated and comfortable lifestyle.",independent house/villa,Semifurnished,North-East,0-1 Year Old Property,low rise,2.0,signature global city 92,2.0,,28.412695,76.9174417,2.0,sector 92 gurgaon,signature global city 92,signature global city 92,201,2.0,1.0,1.0,3.0,1.0,2.0,51,27
b66447660,66447660,gurgaon,12900000.0,39871.0,2799.0,46.0,3 bedroom house in uppals southend,s block first floor available for sale in s block uppal south end . one of the best gated society on sohna road . walking distance malls and shopping complexes . all raputated school are in in 3km radius. most prefrerred society by end users as well as investors.,independent house/villa,Semifurnished,North-East,10+ Year Old Property,low rise,3.0,uppal southend,2.0,,28.409324,77.045716,3.0,uppals southend,uppal southend,uppal southend,s block,0.0,4.0,1.0,0.0,22.0,2.0,52,21
i70985476,70985476,gurgaon,13000000.0,24074.0,540.0,48.0,6 bedroom house in sushant lok phase 2,"this 6 bhk house for sale in sushant lok phase 2 is an ideal abode for a family. even better, it is situated in one of the prominent localities of gurgaon. containing 6 bedrooms, 3 bathrooms and more than 3 balconies, this independent house is spread over a super built up area of 540 sq.ft. the houses comes with dedicated 2 open parking space(s) where you can easily park your vehicle(s). as the property is already ready to move, so you can easily move into this 1-5 years old house. this house is owned under freehold contract. this independent house is available at an attractive price of  1.3 crore.",independent house/villa,Semifurnished,South,1-5 Year Old Property,mid rise,6.0,ansals sushant floors,4.0,,28.47805,77.074159,6.0,sushant lok phase 2,ansals sushant floors,ansals sushant floors,,2.0,6.0,1.0,1.0,10.0,2.0,37,12
g70885310,70885310,gurgaon,13000000.0,7278.0,1786.0,8.0,3 bedroom house in sector 93 gurgaon,ultra luxury project. with prime location and good connectivity,independent house/villa,Semifurnished,not available,Under Construction,mid rise,3.0,,2.0,,28.4165659,76.9311761,3.0,sector 93 gurgaon,,,,0.0,0.0,1.0,0.0,0.0,4.0,30,12
b70967364,70967364,gurgaon,13500000.0,50751.0,2394.0,15.0,3 bedroom house in sector 82 gurgaon,"vatika primrose floors in sector 82, gurgaon is a ready-to-move housing society. it offers apartments and independent floors in varied budget range. these units are a perfect combination of comfort and style, specifically designed to suit your requirements and conveniences. there are 2bhk apartments and 2bhk and 3bhk independent floors available in this project. this housing society is now ready to be called home as families have started moving in. check out some of the features of vatika primrose floors housing society:",independent house/villa,Semifurnished,East,1-5 Year Old Property,low rise,3.0,vatika primrose floors,2.0,,28.394232,76.959186,3.0,sector 82 gurgaon,vatika primrose floors,vatika primrose floors,k block,2.0,2.0,3.0,1.0,1.0,6.0,52,21
s70579890,70579890,gurgaon,13800000.0,15333.0,900.0,50.0,2 bedroom house in sector 7 gurgaon,"on the lookout for a spacious house in gurgaon? go for this 2 bhk house for sale in sector 7 gurgaon, a well-connected locality within gurgaon. the house has over super built up area of 900 sq.ft. and comes with 2 bedrooms, 2 bathrooms and 2 balconies. the owner of the house also gets 1 covered and 1 open parking slot(s) to park their car safely. being a ready to move house, you can expect immediate possession of this 0-1 year old property. the nature of ownership of this independent house is freehold. this spacious house can be all yours at an attractive price of 1.38 crore. you can enjoy additional wellness features and amenities such as maintenance staff, visitor parking, park, fitness centre / gym, swimming pool, club house / community center and security personnel, that are part of this housing locality. the independent house provides access to clean water through municipal corporation supply. this independent house is facing the east direction. the beautifully designed marble flooring enhances the beauty of this independent house.  additional details :  piped gas facility is available. the kitchen has been built with modular fittings.  the house has muncipal supply supply. there is also a separate washroom for domestic help. you can easily park your car inside the compound having a provision to park 1 cars.",independent house/villa,Semifurnished,South-West,1-5 Year Old Property,low rise,2.0,,2.0,,28.473503,77.048676,2.0,sector 7 gurgaon,,,,0.0,5.0,1.0,0.0,14.0,2.0,119,55
i70261640,70261640,gurgaon,14000000.0,215384.0,585.0,47.0,8 bedroom house in sector 38 gurgaon,"this is a good investment for investors, total 80k rent coming from this house, all rooms are maintained and rented out, close to medanta hospital, 62 sq yd, house for sale demand 1.40 cr negotiable",independent house/villa,Semifurnished,East,5-10 Year Old Property,mid rise,8.0,sector 38 rwa,3.0,,28.4357613,77.0406147,8.0,sector 38 gurgaon,sector 38 rwa,sector 38 rwa,"65 sq yd, 8 rooms, 75k rent demand 1.40 cr",0.0,4.0,3.0,0.0,22.0,2.0,43,12
k70267410,70267410,gurgaon,14000000.0,233333.0,540.0,46.0,"5 bedroom house in block f, sushant lok phase - 2",60 sqyards building for sale sushant lok-2 gurgaon .,independent house/villa,Unfurnished,North-East,1-5 Year Old Property,mid rise,5.0,,4.0,,28.41933,77.0882,5.0,"block f, sushant lok phase - 2",,,,2.0,6.0,2.0,0.0,8.0,5.0,14,7
p70577938,70577938,gurgaon,14000000.0,225806.0,558.0,45.0,4 bedroom house in sector 50 gurgaon,"this is independent house for sale in the south city 2 having plot area 60 sq. yd. built up as bmt, gf, ff, sf, tf. this is gated complex, 24 hrs security, water supply, camera surveillance, demand 1.40 cr negotiable",independent house/villa,Semifurnished,East,5-10 Year Old Property,mid rise,4.0,unitech south city 2,4.0,,28.417831,77.052274,4.0,sector 50 gurgaon,unitech south city 2,unitech south city 2,"60 sq. yd. bmt, gf, ff, sf demand 1.40 cr",0.0,4.0,2.0,0.0,20.0,2.0,43,12
u70774310,70774310,gurgaon,14500000.0,26851.0,540.0,47.0,3 bedroom house in sector 47 gurgaon,"one 60 yards house availble for sale in sector -47,near subhash chowk sohna road , gated area,walking from main road or purposed metro station,park , parking, grocery shop, security guard 24/7,cctv camera facilities available in this area , very close metro stn, 50k rental income par months ready to move for more dtails plz cont..",independent house/villa,Semifurnished,West,1-5 Year Old Property,low rise,3.0,,2.0,,28.4266134,77.0545575,3.0,sector 47 gurgaon,,,1005,0.0,3.0,2.0,0.0,22.0,1.0,78,36
l70580210,70580210,gurgaon,14500000.0,17058.0,900.0,50.0,2 bedroom house in sector 9 gurgaon,"check out this 2 bhk house for sale in sector 9 gurgaon, a popular residential locality that contains many of the in-demand properties in gurgaon. the house has over super built up area of 900 sq.ft. and comes with 2 bedrooms, 2 bathrooms and 2 balconies. the owner of the house also gets 1 covered and 1 open parking slot(s) to park their car safely. this is a ready to move house, which is 0-1 year old. the ownership right of this property is freehold. this independent house is available at an attractive price of  1.45 crore. all the modern amenities such as maintenance staff, visitor parking, park, fitness centre / gym, swimming pool, club house / community center and security personnel will make life easier for you. municipal corporation provides a regular supply of water to this residential house. the residential house is north-east-facing. the floor of this independent house is beautifully designed using marble flooring, giving it an alluring look.",independent house/villa,Furnished,North-East,0-1 Year Old Property,low rise,2.0,,2.0,,28.4621304,77.0017465,2.0,sector 9 gurgaon,,,,0.0,1.0,0.0,0.0,42.0,0.0,119,55
v70324430,70324430,gurgaon,14500000.0,111538.0,1170.0,50.0,4 bedroom house in sector 15 part 2,house for sale 130 sqyard old house patel nagar best lociklty near sector 15 part 2,independent house/villa,Unfurnished,North,10+ Year Old Property,low rise,4.0,,2.0,,28.459821,77.04516,4.0,sector 15 part 2,,,patel nagar 525,0.0,8.0,1.0,1.0,19.0,6.0,11,0
p70773792,70773792,gurgaon,15000000.0,250000.0,540.0,45.0,5 bedroom house in sector 57 gurgaon,60 sq.yd built up  * with 4.5 storey  * sec 57 sushant lok-3 * asking - 1.50 cr *rental income- 90k  *1bhk units - 4  *1rk unit - 1    for more details contact,independent house/villa,Semifurnished,East,1-5 Year Old Property,mid rise,5.0,,4.0,,28.4234414,77.0765927,5.0,sector 57 gurgaon,,,f block,0.0,4.0,4.0,0.0,15.0,5.0,52,21
k69880262,69880262,gurgaon,16000000.0,266666.0,540.0,47.0,4 bedroom house in sushant lok phase 1,"in gurgaon highest rental income freehold properties with best roi {return on investment}.these are 60/100 and 160 sq yards 5 stories buildings located in sushant lok-1 gurgaon.60 sq yard building monthly rental comes to 1.25lac, where the newly building cost comes to 1.80 to 2cr.owners themselves don't have to maintain the buildings, we do caretaking of these buildings with minimum charges of 5000/- per month with complete team of staff such as customer care, carpenter, electrician, plumber etc. for more details please call us.",independent house/villa,Furnished,North,1-5 Year Old Property,mid rise,4.0,,4.0,,28.4572434,77.0782527,4.0,sushant lok phase 1,,,,1.0,10.0,0.0,2.0,13.0,3.0,32,21
c69701422,69701422,gurgaon,16500000.0,275000.0,540.0,47.0,4 bedroom house in sushant lok phase 1,it is 60 sq yard house. 4 1bhk unit fully furnished west facing. peaceful location near kendra market and all connected etc. near by huda city metro station. for more information contact me. rental income around 85k per month.,independent house/villa,Furnished,West,5-10 Year Old Property,mid rise,4.0,sushant lok 1 builder floors,4.0,,28.4572434,77.0782527,4.0,sushant lok phase 1,sushant lok 1 builder floors,sushant lok 1 builder floors,c1675,1.0,10.0,0.0,2.0,13.0,3.0,41,17
t70114554,70114554,gurgaon,17000000.0,70833.0,2160.0,8.0,3 bedroom house in sector 83 gurgaon,very owesome floor with 2 acre park . habitated location  additional details :  the property is located on the main road piped gas facility is available. the kitchen has been built with modular fittings.  the house has muncipal supply supply. there is also a separate washroom for domestic help. you can easily park your car inside the compound having a provision to park 2 cars. there is also a lift inside the house to make the living more convenient specially for old age people,independent house/villa,Semifurnished,North,1-5 Year Old Property,mid rise,3.0,vatika india next,4.0,,28.39657,76.971924,3.0,sector 83 gurgaon,vatika india next,vatika india next,,2.0,1.0,1.0,1.0,1.0,2.0,0,0
t70750122,70750122,gurgaon,17000000.0,6073.0,2799.0,46.0,3 bedroom house in uppals southend,available for sale 3bhk 311 yards ground floor uppal southend floor sec 49 gurgaon. its s block gated society 100% power backup and security. call for more information.,independent house/villa,Semifurnished,West,1-5 Year Old Property,low rise,3.0,uppal southend,2.0,,28.409324,77.045716,3.0,uppals southend,uppal southend,uppal southend,s block gated society,0.0,4.0,1.0,0.0,22.0,2.0,104,40
p70427250,70427250,gurgaon,17000000.0,283333.0,540.0,48.0,5 bedroom house in s block dlf phase 3 sector 24,"property for investment purpose location is much good,  get rental easily 80k to 1 lac  well maintained all rooms  contact for more",independent house/villa,Furnished,East,1-5 Year Old Property,mid rise,5.0,,4.0,,28.4862230476705,77.1017265468451,5.0,s block dlf phase 3 sector 24,,,,7.0,7.0,0.0,0.0,22.0,2.0,23,5
v66403672,66403672,gurgaon,17000000.0,185897.0,702.0,50.0,4 bedroom house in sector 30 gurgaon,"4floors built park facing,gated sector with security 24 hours near shivam hospital,and 31 huda market",independent house/villa,Semifurnished,not available,5-10 Year Old Property,mid rise,4.0,,4.0,,28.463245,77.0578855,4.0,sector 30 gurgaon,,,park facing sector30,1.0,7.0,1.0,0.0,7.0,2.0,37,12
m49015955,49015955,gurgaon,17500000.0,32407.0,540.0,47.0,5 bedroom house in sector 46 gurgaon,independant house with floor wise built with separate rentry fully funished and power back also rented around 90k/monthly,independent house/villa,Furnished,North-East,1-5 Year Old Property,mid rise,5.0,"hsvp ,huda",4.0,,28.4345552,77.0578855,5.0,sector 46 gurgaon,"hsvp ,huda","hsvp ,huda",sector46 near huda market gurgaon haryana,0.0,4.0,2.0,0.0,20.0,1.0,25,0
w70405008,70405008,gurgaon,17500000.0,291666.0,540.0,44.0,10 bedroom house in dlf phase 3,"independent house for sell in dlf city phase-3 , u- block total 10 rooms fully furnished near cyber city udyog vihar shankar chowck pall for more details",independent house/villa,Furnished,North,1-5 Year Old Property,mid rise,10.0,dlf city plots phase 3,4.0,,28.493323,77.103962,10.0,dlf phase 3,dlf city plots phase 3,dlf city plots phase 3,close to dlf cyber city sikander pur mg road metro station,6.0,7.0,0.0,0.0,19.0,1.0,36,16
l63421476,63421476,gurgaon,18000000.0,18888.0,900.0,49.0,3 bedroom house in sector 39 gurgaon,"built independent house three floors with separate entry behind unitech cyber park ,good for rental income and good for investment",independent house/villa,Unfurnished,not available,1-5 Year Old Property,low rise,3.0,,4.0,,28.4423313,77.0492504,3.0,sector 39 gurgaon,,,near unitech cyber park,0.0,9.0,3.0,0.0,15.0,3.0,31,12
h44856261,44856261,gurgaon,18000000.0,275000.0,540.0,49.0,10 bedroom house in south city 1,"five storey built on 60 yd plot 10bed rooms fully funished with ac,battery power back uo,led,fridge etc .rental income 1lakh 12 thousands is coming ,good for investment . park facing",independent house/villa,Furnished,South-West,0-1 Year Old Property,mid rise,10.0,,4.0,,28.460089,77.066245,10.0,south city 1,,,q block ews south city1 gurugram hr,1.0,8.0,0.0,1.0,8.0,1.0,36,12
h66369484,66369484,gurgaon,18200000.0,6740.0,2700.0,46.0,9 bedroom house in c block sushant lok phase 1,"in gurgaon highest rental income freehold properties with best roi {return on investment}.these are 60/100 and 160 sq yards 5 stories buildings located in sushant lok-1 gurgaon.60 sq rental comes to 1.25lac, where the newly building cost comes to 1.80 to 2cr.owners themself dont have to maintain the buildings, we do caretaking of these buildings with minimum charges of 5000/- per month with complete team of staff such as customer care, carpenter, electrician, plumber etc. for more details please call us.",independent house/villa,Furnished,North-East,0-1 Year Old Property,mid rise,9.0,,4.0,,28.454279,77.085314,9.0,c block sushant lok phase 1,,,000,2.0,6.0,0.0,2.0,10.0,3.0,90,50
n70591448,70591448,gurgaon,18500000.0,92500.0,1800.0,45.0,3 bedroom house in malibu town,it is a good society. all amenities like hospital shopping complex school ets,independent house/villa,Semifurnished,North-East,0-1 Year Old Property,mid rise,3.0,malibu towne,2.0,,28.422656,77.045656,3.0,malibu town,malibu towne,malibu towne,36b b1 spaze i tech park shona road,0.0,3.0,2.0,0.0,20.0,1.0,35,5
